Operacia;Cas;;Pocet prvkov
Odstran na zaklade kluca;400;ns;120
Odstran na zaklade kluca;700;ns;119
Vloz na zaklade kluca;300;ns;118
Odstran na zaklade kluca;400;ns;119
Vloz na zaklade kluca;300;ns;118
Odstran na zaklade kluca;400;ns;119
Odstran na zaklade kluca;400;ns;118
Odstran na zaklade kluca;400;ns;117
Odstran na zaklade kluca;400;ns;116
Odstran na zaklade kluca;400;ns;115
Vloz na zaklade kluca;400;ns;114
Odstran na zaklade kluca;400;ns;115
Odstran na zaklade kluca;400;ns;114
Vloz na zaklade kluca;400;ns;113
Odstran na zaklade kluca;400;ns;114
Vloz na zaklade kluca;400;ns;113
Odstran na zaklade kluca;400;ns;114
Odstran na zaklade kluca;400;ns;113
Vloz na zaklade kluca;300;ns;112
Odstran na zaklade kluca;300;ns;113
Odstran na zaklade kluca;400;ns;112
Vloz na zaklade kluca;300;ns;111
Odstran na zaklade kluca;300;ns;112
Vloz na zaklade kluca;400;ns;111
Vloz na zaklade kluca;600;ns;112
Vloz na zaklade kluca;400;ns;113
Odstran na zaklade kluca;500;ns;114
Odstran na zaklade kluca;700;ns;113
Spristupni na zaklade kluca;400;ns;112
Odstran na zaklade kluca;400;ns;112
Vloz na zaklade kluca;400;ns;111
Vloz na zaklade kluca;400;ns;112
Vloz na zaklade kluca;400;ns;113
Vloz na zaklade kluca;700;ns;114
Vloz na zaklade kluca;400;ns;115
Odstran na zaklade kluca;400;ns;116
Odstran na zaklade kluca;700;ns;115
Spristupni na zaklade kluca;300;ns;114
Vloz na zaklade kluca;400;ns;114
Odstran na zaklade kluca;400;ns;115
Odstran na zaklade kluca;400;ns;114
Vloz na zaklade kluca;400;ns;113
Vloz na zaklade kluca;400;ns;114
Spristupni na zaklade kluca;400;ns;115
Odstran na zaklade kluca;400;ns;115
Odstran na zaklade kluca;400;ns;114
Odstran na zaklade kluca;400;ns;113
Odstran na zaklade kluca;300;ns;112
Odstran na zaklade kluca;400;ns;111
Vloz na zaklade kluca;400;ns;110
Odstran na zaklade kluca;400;ns;111
Odstran na zaklade kluca;700;ns;110
Vloz na zaklade kluca;400;ns;109
Spristupni na zaklade kluca;400;ns;110
Vloz na zaklade kluca;400;ns;110
Odstran na zaklade kluca;400;ns;111
Vloz na zaklade kluca;300;ns;110
Odstran na zaklade kluca;300;ns;111
Vloz na zaklade kluca;400;ns;110
Odstran na zaklade kluca;400;ns;111
Vloz na zaklade kluca;400;ns;110
Spristupni na zaklade kluca;400;ns;111
Spristupni na zaklade kluca;300;ns;111
Odstran na zaklade kluca;400;ns;111
Odstran na zaklade kluca;400;ns;110
Vloz na zaklade kluca;300;ns;109
Vloz na zaklade kluca;300;ns;110
Spristupni na zaklade kluca;200;ns;111
Spristupni na zaklade kluca;300;ns;111
Vloz na zaklade kluca;300;ns;111
Odstran na zaklade kluca;300;ns;112
Odstran na zaklade kluca;300;ns;111
Odstran na zaklade kluca;300;ns;110
Vloz na zaklade kluca;400;ns;109
Odstran na zaklade kluca;400;ns;110
Odstran na zaklade kluca;300;ns;109
Odstran na zaklade kluca;400;ns;108
Vloz na zaklade kluca;700;ns;107
Odstran na zaklade kluca;700;ns;108
Vloz na zaklade kluca;300;ns;107
Vloz na zaklade kluca;400;ns;108
Vloz na zaklade kluca;300;ns;109
Vloz na zaklade kluca;400;ns;110
Odstran na zaklade kluca;400;ns;111
Odstran na zaklade kluca;300;ns;110
Vloz na zaklade kluca;700;ns;109
Vloz na zaklade kluca;300;ns;110
Odstran na zaklade kluca;300;ns;111
Odstran na zaklade kluca;800;ns;110
Odstran na zaklade kluca;400;ns;109
Odstran na zaklade kluca;300;ns;108
Vloz na zaklade kluca;300;ns;107
Spristupni na zaklade kluca;200;ns;108
Odstran na zaklade kluca;300;ns;108
Vloz na zaklade kluca;400;ns;107
Spristupni na zaklade kluca;300;ns;108
Odstran na zaklade kluca;400;ns;108
Odstran na zaklade kluca;700;ns;107
Spristupni na zaklade kluca;200;ns;106
Odstran na zaklade kluca;400;ns;106
Vloz na zaklade kluca;1900;ns;105
Vloz na zaklade kluca;400;ns;106
Vloz na zaklade kluca;400;ns;107
Vloz na zaklade kluca;400;ns;108
Odstran na zaklade kluca;400;ns;109
Spristupni na zaklade kluca;300;ns;108
Vloz na zaklade kluca;400;ns;108
Vloz na zaklade kluca;400;ns;109
Odstran na zaklade kluca;400;ns;110
Odstran na zaklade kluca;500;ns;109
Vloz na zaklade kluca;400;ns;108
Odstran na zaklade kluca;500;ns;109
Vloz na zaklade kluca;400;ns;108
Spristupni na zaklade kluca;300;ns;109
Vloz na zaklade kluca;300;ns;109
Vloz na zaklade kluca;400;ns;110
Odstran na zaklade kluca;400;ns;111
Odstran na zaklade kluca;400;ns;110
Spristupni na zaklade kluca;200;ns;109
Vloz na zaklade kluca;400;ns;109
Odstran na zaklade kluca;500;ns;110
Odstran na zaklade kluca;400;ns;109
Vloz na zaklade kluca;700;ns;108
Odstran na zaklade kluca;700;ns;109
Vloz na zaklade kluca;300;ns;108
Odstran na zaklade kluca;300;ns;109
Vloz na zaklade kluca;400;ns;108
Vloz na zaklade kluca;300;ns;109
Vloz na zaklade kluca;200;ns;110
Odstran na zaklade kluca;200;ns;111
Vloz na zaklade kluca;600;ns;110
Vloz na zaklade kluca;400;ns;111
Vloz na zaklade kluca;400;ns;112
Vloz na zaklade kluca;400;ns;113
Odstran na zaklade kluca;400;ns;114
Vloz na zaklade kluca;400;ns;113
Vloz na zaklade kluca;400;ns;114
Odstran na zaklade kluca;500;ns;115
Vloz na zaklade kluca;400;ns;114
Spristupni na zaklade kluca;300;ns;115
Odstran na zaklade kluca;400;ns;115
Spristupni na zaklade kluca;300;ns;114
Odstran na zaklade kluca;300;ns;114
Vloz na zaklade kluca;400;ns;113
Vloz na zaklade kluca;400;ns;114
Vloz na zaklade kluca;400;ns;115
Odstran na zaklade kluca;400;ns;116
Odstran na zaklade kluca;400;ns;115
Odstran na zaklade kluca;400;ns;114
Odstran na zaklade kluca;400;ns;113
Odstran na zaklade kluca;500;ns;112
Odstran na zaklade kluca;700;ns;111
Vloz na zaklade kluca;500;ns;110
Spristupni na zaklade kluca;300;ns;111
Vloz na zaklade kluca;500;ns;111
Spristupni na zaklade kluca;400;ns;112
Odstran na zaklade kluca;400;ns;112
Odstran na zaklade kluca;500;ns;111
Odstran na zaklade kluca;300;ns;110
Odstran na zaklade kluca;300;ns;109
Spristupni na zaklade kluca;400;ns;108
Vloz na zaklade kluca;400;ns;108
Vloz na zaklade kluca;400;ns;109
Vloz na zaklade kluca;400;ns;110
Vloz na zaklade kluca;600;ns;111
Spristupni na zaklade kluca;2100;ns;112
Vloz na zaklade kluca;300;ns;112
Vloz na zaklade kluca;200;ns;113
Odstran na zaklade kluca;300;ns;114
Odstran na zaklade kluca;400;ns;113
Odstran na zaklade kluca;700;ns;112
Vloz na zaklade kluca;400;ns;111
Spristupni na zaklade kluca;300;ns;112
Odstran na zaklade kluca;500;ns;112
Vloz na zaklade kluca;400;ns;111
Odstran na zaklade kluca;400;ns;112
Vloz na zaklade kluca;600;ns;111
Vloz na zaklade kluca;300;ns;112
Odstran na zaklade kluca;400;ns;113
Vloz na zaklade kluca;300;ns;112
Vloz na zaklade kluca;300;ns;113
Vloz na zaklade kluca;300;ns;114
Vloz na zaklade kluca;400;ns;115
Odstran na zaklade kluca;400;ns;116
Spristupni na zaklade kluca;200;ns;115
Odstran na zaklade kluca;300;ns;115
Vloz na zaklade kluca;400;ns;114
Spristupni na zaklade kluca;400;ns;115
Vloz na zaklade kluca;300;ns;115
Vloz na zaklade kluca;400;ns;116
Odstran na zaklade kluca;400;ns;117
Odstran na zaklade kluca;300;ns;116
Vloz na zaklade kluca;400;ns;115
Odstran na zaklade kluca;400;ns;116
Vloz na zaklade kluca;400;ns;115
Spristupni na zaklade kluca;400;ns;116
Vloz na zaklade kluca;400;ns;116
Vloz na zaklade kluca;300;ns;117
Vloz na zaklade kluca;400;ns;118
Odstran na zaklade kluca;400;ns;119
Vloz na zaklade kluca;500;ns;118
Vloz na zaklade kluca;700;ns;119
Vloz na zaklade kluca;500;ns;120
Vloz na zaklade kluca;400;ns;121
Vloz na zaklade kluca;400;ns;122
Vloz na zaklade kluca;500;ns;123
Odstran na zaklade kluca;500;ns;124
Odstran na zaklade kluca;400;ns;123
Spristupni na zaklade kluca;300;ns;122
Vloz na zaklade kluca;600;ns;122
Odstran na zaklade kluca;700;ns;123
Vloz na zaklade kluca;400;ns;122
Vloz na zaklade kluca;300;ns;123
Vloz na zaklade kluca;300;ns;124
Odstran na zaklade kluca;1900;ns;125
Odstran na zaklade kluca;400;ns;124
Vloz na zaklade kluca;400;ns;123
Odstran na zaklade kluca;400;ns;124
Vloz na zaklade kluca;500;ns;123
Vloz na zaklade kluca;400;ns;124
Odstran na zaklade kluca;400;ns;125
Vloz na zaklade kluca;300;ns;124
Odstran na zaklade kluca;400;ns;125
Odstran na zaklade kluca;500;ns;124
Vloz na zaklade kluca;300;ns;123
Vloz na zaklade kluca;300;ns;124
Odstran na zaklade kluca;300;ns;125
Vloz na zaklade kluca;500;ns;124
Odstran na zaklade kluca;500;ns;125
Vloz na zaklade kluca;400;ns;124
Odstran na zaklade kluca;300;ns;125
Odstran na zaklade kluca;300;ns;124
Vloz na zaklade kluca;300;ns;123
Vloz na zaklade kluca;400;ns;124
Vloz na zaklade kluca;500;ns;125
Odstran na zaklade kluca;3800;ns;126
Odstran na zaklade kluca;300;ns;125
Vloz na zaklade kluca;700;ns;124
Odstran na zaklade kluca;700;ns;125
Odstran na zaklade kluca;300;ns;124
Vloz na zaklade kluca;500;ns;123
Vloz na zaklade kluca;400;ns;124
Odstran na zaklade kluca;400;ns;125
Odstran na zaklade kluca;500;ns;124
Spristupni na zaklade kluca;300;ns;123
Vloz na zaklade kluca;500;ns;123
Odstran na zaklade kluca;400;ns;124
Odstran na zaklade kluca;400;ns;123
Vloz na zaklade kluca;500;ns;122
Vloz na zaklade kluca;600;ns;123
Odstran na zaklade kluca;700;ns;124
Odstran na zaklade kluca;400;ns;123
Vloz na zaklade kluca;500;ns;122
Vloz na zaklade kluca;400;ns;123
Odstran na zaklade kluca;500;ns;124
Vloz na zaklade kluca;400;ns;123
Odstran na zaklade kluca;500;ns;124
Vloz na zaklade kluca;400;ns;123
Vloz na zaklade kluca;500;ns;124
Odstran na zaklade kluca;500;ns;125
Vloz na zaklade kluca;400;ns;124
Spristupni na zaklade kluca;300;ns;125
Odstran na zaklade kluca;500;ns;125
Vloz na zaklade kluca;400;ns;124
Odstran na zaklade kluca;400;ns;125
Odstran na zaklade kluca;400;ns;124
Spristupni na zaklade kluca;300;ns;123
Odstran na zaklade kluca;500;ns;123
Odstran na zaklade kluca;400;ns;122
Odstran na zaklade kluca;400;ns;121
Vloz na zaklade kluca;300;ns;120
Odstran na zaklade kluca;300;ns;121
Vloz na zaklade kluca;500;ns;120
Odstran na zaklade kluca;400;ns;121
Vloz na zaklade kluca;500;ns;120
Vloz na zaklade kluca;300;ns;121
Odstran na zaklade kluca;300;ns;122
Odstran na zaklade kluca;500;ns;121
Vloz na zaklade kluca;300;ns;120
Odstran na zaklade kluca;400;ns;121
Vloz na zaklade kluca;300;ns;120
Odstran na zaklade kluca;300;ns;121
Odstran na zaklade kluca;700;ns;120
Vloz na zaklade kluca;400;ns;119
Odstran na zaklade kluca;400;ns;120
Vloz na zaklade kluca;700;ns;119
Spristupni na zaklade kluca;600;ns;120
Odstran na zaklade kluca;700;ns;120
Spristupni na zaklade kluca;300;ns;119
Odstran na zaklade kluca;400;ns;119
Vloz na zaklade kluca;300;ns;118
Odstran na zaklade kluca;400;ns;119
Vloz na zaklade kluca;400;ns;118
Odstran na zaklade kluca;500;ns;119
Odstran na zaklade kluca;400;ns;118
Spristupni na zaklade kluca;300;ns;117
Odstran na zaklade kluca;400;ns;117
Vloz na zaklade kluca;300;ns;116
Odstran na zaklade kluca;300;ns;117
Vloz na zaklade kluca;300;ns;116
Odstran na zaklade kluca;300;ns;117
Odstran na zaklade kluca;400;ns;116
Spristupni na zaklade kluca;400;ns;115
Vloz na zaklade kluca;600;ns;115
Vloz na zaklade kluca;300;ns;116
Spristupni na zaklade kluca;300;ns;117
Spristupni na zaklade kluca;300;ns;117
Odstran na zaklade kluca;400;ns;117
Vloz na zaklade kluca;400;ns;116
Odstran na zaklade kluca;400;ns;117
Odstran na zaklade kluca;700;ns;116
Odstran na zaklade kluca;400;ns;115
Vloz na zaklade kluca;400;ns;114
Vloz na zaklade kluca;500;ns;115
Vloz na zaklade kluca;400;ns;116
Vloz na zaklade kluca;400;ns;117
Odstran na zaklade kluca;400;ns;118
Vloz na zaklade kluca;500;ns;117
Odstran na zaklade kluca;400;ns;118
Odstran na zaklade kluca;400;ns;117
Spristupni na zaklade kluca;400;ns;116
Vloz na zaklade kluca;400;ns;116
Vloz na zaklade kluca;300;ns;117
Vloz na zaklade kluca;400;ns;118
Vloz na zaklade kluca;400;ns;119
Vloz na zaklade kluca;300;ns;120
Odstran na zaklade kluca;300;ns;121
Vloz na zaklade kluca;400;ns;120
Vloz na zaklade kluca;400;ns;121
Odstran na zaklade kluca;400;ns;122
Odstran na zaklade kluca;400;ns;121
Vloz na zaklade kluca;700;ns;120
Vloz na zaklade kluca;600;ns;121
Odstran na zaklade kluca;300;ns;122
Vloz na zaklade kluca;400;ns;121
Spristupni na zaklade kluca;300;ns;122
Vloz na zaklade kluca;400;ns;122
Vloz na zaklade kluca;300;ns;123
Odstran na zaklade kluca;400;ns;124
Vloz na zaklade kluca;600;ns;123
Vloz na zaklade kluca;400;ns;124
Odstran na zaklade kluca;400;ns;125
Odstran na zaklade kluca;700;ns;124
Odstran na zaklade kluca;400;ns;123
Spristupni na zaklade kluca;200;ns;122
Vloz na zaklade kluca;500;ns;122
Vloz na zaklade kluca;400;ns;123
Odstran na zaklade kluca;400;ns;124
Vloz na zaklade kluca;1900;ns;123
Spristupni na zaklade kluca;300;ns;124
Vloz na zaklade kluca;500;ns;124
Vloz na zaklade kluca;400;ns;125
Spristupni na zaklade kluca;3600;ns;126
Odstran na zaklade kluca;5200;ns;126
Odstran na zaklade kluca;500;ns;125
Vloz na zaklade kluca;400;ns;124
Vloz na zaklade kluca;400;ns;125
Odstran na zaklade kluca;3600;ns;126
Odstran na zaklade kluca;400;ns;125
Odstran na zaklade kluca;400;ns;124
Vloz na zaklade kluca;400;ns;123
Odstran na zaklade kluca;400;ns;124
Odstran na zaklade kluca;400;ns;123
Spristupni na zaklade kluca;300;ns;122
Vloz na zaklade kluca;500;ns;122
Vloz na zaklade kluca;500;ns;123
Vloz na zaklade kluca;500;ns;124
Spristupni na zaklade kluca;300;ns;125
Vloz na zaklade kluca;300;ns;125
Vloz na zaklade kluca;6800;ns;126
Vloz na zaklade kluca;700;ns;127
Odstran na zaklade kluca;800;ns;128
Vloz na zaklade kluca;400;ns;127
Spristupni na zaklade kluca;300;ns;128
Vloz na zaklade kluca;300;ns;128
Odstran na zaklade kluca;300;ns;129
Odstran na zaklade kluca;400;ns;128
Vloz na zaklade kluca;400;ns;127
Odstran na zaklade kluca;500;ns;128
Odstran na zaklade kluca;500;ns;127
Odstran na zaklade kluca;3600;ns;126
Vloz na zaklade kluca;1900;ns;125
Vloz na zaklade kluca;7100;ns;126
Vloz na zaklade kluca;400;ns;127
Odstran na zaklade kluca;400;ns;128
Vloz na zaklade kluca;400;ns;127
Vloz na zaklade kluca;400;ns;128
Odstran na zaklade kluca;400;ns;129
Vloz na zaklade kluca;300;ns;128
Odstran na zaklade kluca;300;ns;129
Odstran na zaklade kluca;400;ns;128
Vloz na zaklade kluca;500;ns;127
Vloz na zaklade kluca;400;ns;128
Vloz na zaklade kluca;300;ns;129
Vloz na zaklade kluca;400;ns;130
Odstran na zaklade kluca;400;ns;131
Odstran na zaklade kluca;300;ns;130
Vloz na zaklade kluca;400;ns;129
Vloz na zaklade kluca;500;ns;130
Odstran na zaklade kluca;500;ns;131
Vloz na zaklade kluca;500;ns;130
Odstran na zaklade kluca;500;ns;131
Odstran na zaklade kluca;500;ns;130
Spristupni na zaklade kluca;400;ns;129
Odstran na zaklade kluca;400;ns;129
Spristupni na zaklade kluca;400;ns;128
Odstran na zaklade kluca;500;ns;128
Vloz na zaklade kluca;400;ns;127
Odstran na zaklade kluca;500;ns;128
Vloz na zaklade kluca;400;ns;127
Odstran na zaklade kluca;500;ns;128
Odstran na zaklade kluca;900;ns;127
Vloz na zaklade kluca;6800;ns;126
Spristupni na zaklade kluca;400;ns;127
Odstran na zaklade kluca;500;ns;127
Odstran na zaklade kluca;4300;ns;126
Odstran na zaklade kluca;400;ns;125
Vloz na zaklade kluca;700;ns;124
Vloz na zaklade kluca;500;ns;125
Odstran na zaklade kluca;3700;ns;126
Odstran na zaklade kluca;800;ns;125
Vloz na zaklade kluca;400;ns;124
Vloz na zaklade kluca;400;ns;125
Odstran na zaklade kluca;3600;ns;126
Vloz na zaklade kluca;500;ns;125
Vloz na zaklade kluca;7000;ns;126
Odstran na zaklade kluca;800;ns;127
Odstran na zaklade kluca;3700;ns;126
Vloz na zaklade kluca;400;ns;125
Spristupni na zaklade kluca;3600;ns;126
Vloz na zaklade kluca;6600;ns;126
Odstran na zaklade kluca;400;ns;127
Odstran na zaklade kluca;3600;ns;126
Vloz na zaklade kluca;400;ns;125
Vloz na zaklade kluca;6700;ns;126
Vloz na zaklade kluca;500;ns;127
Vloz na zaklade kluca;400;ns;128
Odstran na zaklade kluca;400;ns;129
Odstran na zaklade kluca;500;ns;128
Odstran na zaklade kluca;500;ns;127
Spristupni na zaklade kluca;3500;ns;126
Vloz na zaklade kluca;6800;ns;126
Spristupni na zaklade kluca;200;ns;127
Odstran na zaklade kluca;400;ns;127
Vloz na zaklade kluca;6800;ns;126
Spristupni na zaklade kluca;200;ns;127
Odstran na zaklade kluca;400;ns;127
Vloz na zaklade kluca;6700;ns;126
Vloz na zaklade kluca;500;ns;127
Odstran na zaklade kluca;500;ns;128
Odstran na zaklade kluca;500;ns;127
Vloz na zaklade kluca;6800;ns;126
Spristupni na zaklade kluca;300;ns;127
Vloz na zaklade kluca;400;ns;127
Spristupni na zaklade kluca;300;ns;128
Odstran na zaklade kluca;300;ns;128
Odstran na zaklade kluca;500;ns;127
Vloz na zaklade kluca;6700;ns;126
Odstran na zaklade kluca;400;ns;127
Vloz na zaklade kluca;6800;ns;126
Vloz na zaklade kluca;700;ns;127
Vloz na zaklade kluca;400;ns;128
Spristupni na zaklade kluca;300;ns;129
Vloz na zaklade kluca;300;ns;129
Vloz na zaklade kluca;400;ns;130
Vloz na zaklade kluca;400;ns;131
Odstran na zaklade kluca;500;ns;132
Odstran na zaklade kluca;400;ns;131
Vloz na zaklade kluca;700;ns;130
Odstran na zaklade kluca;700;ns;131
Odstran na zaklade kluca;400;ns;130
Odstran na zaklade kluca;400;ns;129
Vloz na zaklade kluca;400;ns;128
Spristupni na zaklade kluca;400;ns;129
Spristupni na zaklade kluca;400;ns;129
Vloz na zaklade kluca;400;ns;129
Vloz na zaklade kluca;400;ns;130
Odstran na zaklade kluca;500;ns;131
Vloz na zaklade kluca;400;ns;130
Vloz na zaklade kluca;500;ns;131
Vloz na zaklade kluca;400;ns;132
Vloz na zaklade kluca;400;ns;133
Vloz na zaklade kluca;400;ns;134
Spristupni na zaklade kluca;300;ns;135
Vloz na zaklade kluca;400;ns;135
Odstran na zaklade kluca;500;ns;136
Vloz na zaklade kluca;500;ns;135
Spristupni na zaklade kluca;400;ns;136
Vloz na zaklade kluca;300;ns;136
Spristupni na zaklade kluca;200;ns;137
Odstran na zaklade kluca;300;ns;137
Vloz na zaklade kluca;400;ns;136
Vloz na zaklade kluca;400;ns;137
Odstran na zaklade kluca;400;ns;138
Odstran na zaklade kluca;300;ns;137
Vloz na zaklade kluca;300;ns;136
Vloz na zaklade kluca;700;ns;137
Odstran na zaklade kluca;700;ns;138
Odstran na zaklade kluca;300;ns;137
Odstran na zaklade kluca;500;ns;136
Odstran na zaklade kluca;400;ns;135
Vloz na zaklade kluca;400;ns;134
Vloz na zaklade kluca;400;ns;135
Odstran na zaklade kluca;500;ns;136
Vloz na zaklade kluca;300;ns;135
Vloz na zaklade kluca;400;ns;136
Spristupni na zaklade kluca;300;ns;137
Spristupni na zaklade kluca;300;ns;137
Odstran na zaklade kluca;400;ns;137
Vloz na zaklade kluca;700;ns;136
Vloz na zaklade kluca;400;ns;137
Vloz na zaklade kluca;400;ns;138
Vloz na zaklade kluca;500;ns;139
Odstran na zaklade kluca;400;ns;140
Odstran na zaklade kluca;400;ns;139
Odstran na zaklade kluca;400;ns;138
Odstran na zaklade kluca;700;ns;137
Odstran na zaklade kluca;300;ns;136
Vloz na zaklade kluca;500;ns;135
Spristupni na zaklade kluca;400;ns;136
Vloz na zaklade kluca;500;ns;136
Odstran na zaklade kluca;600;ns;137
Vloz na zaklade kluca;400;ns;136
Vloz na zaklade kluca;400;ns;137
Odstran na zaklade kluca;1700;ns;138
Odstran na zaklade kluca;400;ns;137
Odstran na zaklade kluca;500;ns;136
Spristupni na zaklade kluca;300;ns;135
Vloz na zaklade kluca;500;ns;135
Odstran na zaklade kluca;400;ns;136
Vloz na zaklade kluca;400;ns;135
Spristupni na zaklade kluca;300;ns;136
Odstran na zaklade kluca;400;ns;136
Vloz na zaklade kluca;500;ns;135
Odstran na zaklade kluca;500;ns;136
Vloz na zaklade kluca;400;ns;135
Vloz na zaklade kluca;400;ns;136
Spristupni na zaklade kluca;300;ns;137
Odstran na zaklade kluca;400;ns;137
Odstran na zaklade kluca;400;ns;136
Vloz na zaklade kluca;400;ns;135
Odstran na zaklade kluca;400;ns;136
Odstran na zaklade kluca;400;ns;135
Vloz na zaklade kluca;400;ns;134
Odstran na zaklade kluca;800;ns;135
Vloz na zaklade kluca;1500;ns;134
Spristupni na zaklade kluca;2900;ns;135
Odstran na zaklade kluca;2500;ns;135
Odstran na zaklade kluca;700;ns;134
Vloz na zaklade kluca;2200;ns;133
Vloz na zaklade kluca;1200;ns;134
Vloz na zaklade kluca;1200;ns;135
Vloz na zaklade kluca;900;ns;136
Vloz na zaklade kluca;1900;ns;137
Vloz na zaklade kluca;700;ns;138
Odstran na zaklade kluca;1500;ns;139
Odstran na zaklade kluca;1600;ns;138
Vloz na zaklade kluca;600;ns;137
Odstran na zaklade kluca;500;ns;138
Vloz na zaklade kluca;400;ns;137
Odstran na zaklade kluca;400;ns;138
Vloz na zaklade kluca;400;ns;137
Odstran na zaklade kluca;400;ns;138
Vloz na zaklade kluca;500;ns;137
Odstran na zaklade kluca;500;ns;138
Vloz na zaklade kluca;400;ns;137
Odstran na zaklade kluca;400;ns;138
Vloz na zaklade kluca;400;ns;137
Vloz na zaklade kluca;400;ns;138
Vloz na zaklade kluca;400;ns;139
Odstran na zaklade kluca;500;ns;140
Spristupni na zaklade kluca;400;ns;139
Odstran na zaklade kluca;500;ns;139
Vloz na zaklade kluca;400;ns;138
Vloz na zaklade kluca;500;ns;139
Vloz na zaklade kluca;500;ns;140
Vloz na zaklade kluca;300;ns;141
Vloz na zaklade kluca;400;ns;142
Odstran na zaklade kluca;400;ns;143
Vloz na zaklade kluca;700;ns;142
Odstran na zaklade kluca;700;ns;143
Vloz na zaklade kluca;400;ns;142
Odstran na zaklade kluca;400;ns;143
Odstran na zaklade kluca;400;ns;142
Vloz na zaklade kluca;300;ns;141
Odstran na zaklade kluca;300;ns;142
Odstran na zaklade kluca;500;ns;141
Spristupni na zaklade kluca;300;ns;140
Odstran na zaklade kluca;500;ns;140
Odstran na zaklade kluca;500;ns;139
Odstran na zaklade kluca;400;ns;138
Odstran na zaklade kluca;300;ns;137
Vloz na zaklade kluca;500;ns;136
Vloz na zaklade kluca;400;ns;137
Odstran na zaklade kluca;400;ns;138
Vloz na zaklade kluca;700;ns;137
Vloz na zaklade kluca;400;ns;138
Odstran na zaklade kluca;300;ns;139
Vloz na zaklade kluca;400;ns;138
Odstran na zaklade kluca;400;ns;139
Vloz na zaklade kluca;400;ns;138
Vloz na zaklade kluca;300;ns;139
Vloz na zaklade kluca;500;ns;140
Vloz na zaklade kluca;400;ns;141
Vloz na zaklade kluca;300;ns;142
Vloz na zaklade kluca;400;ns;143
Odstran na zaklade kluca;400;ns;144
Vloz na zaklade kluca;400;ns;143
Vloz na zaklade kluca;500;ns;144
Vloz na zaklade kluca;500;ns;145
Odstran na zaklade kluca;500;ns;146
Odstran na zaklade kluca;600;ns;145
Odstran na zaklade kluca;400;ns;144
Odstran na zaklade kluca;300;ns;143
Odstran na zaklade kluca;400;ns;142
Odstran na zaklade kluca;500;ns;141
Vloz na zaklade kluca;500;ns;140
Odstran na zaklade kluca;400;ns;141
Odstran na zaklade kluca;1800;ns;140
Odstran na zaklade kluca;400;ns;139
Vloz na zaklade kluca;500;ns;138
Vloz na zaklade kluca;500;ns;139
Spristupni na zaklade kluca;300;ns;140
Vloz na zaklade kluca;700;ns;140
Spristupni na zaklade kluca;700;ns;141
Odstran na zaklade kluca;800;ns;141
Spristupni na zaklade kluca;400;ns;140
Vloz na zaklade kluca;400;ns;140
Vloz na zaklade kluca;400;ns;141
Vloz na zaklade kluca;300;ns;142
Odstran na zaklade kluca;400;ns;143
Odstran na zaklade kluca;500;ns;142
Odstran na zaklade kluca;500;ns;141
Odstran na zaklade kluca;500;ns;140
Odstran na zaklade kluca;400;ns;139
Vloz na zaklade kluca;500;ns;138
Vloz na zaklade kluca;700;ns;139
Vloz na zaklade kluca;500;ns;140
Vloz na zaklade kluca;300;ns;141
Spristupni na zaklade kluca;200;ns;142
Odstran na zaklade kluca;300;ns;142
Odstran na zaklade kluca;400;ns;141
Vloz na zaklade kluca;400;ns;140
Odstran na zaklade kluca;300;ns;141
Odstran na zaklade kluca;800;ns;140
Odstran na zaklade kluca;400;ns;139
Vloz na zaklade kluca;300;ns;138
Odstran na zaklade kluca;400;ns;139
Odstran na zaklade kluca;800;ns;138
Vloz na zaklade kluca;500;ns;137
Vloz na zaklade kluca;400;ns;138
Odstran na zaklade kluca;400;ns;139
Odstran na zaklade kluca;500;ns;138
Vloz na zaklade kluca;300;ns;137
Odstran na zaklade kluca;400;ns;138
Spristupni na zaklade kluca;300;ns;137
Vloz na zaklade kluca;400;ns;137
Odstran na zaklade kluca;300;ns;138
Vloz na zaklade kluca;300;ns;137
Odstran na zaklade kluca;400;ns;138
Odstran na zaklade kluca;500;ns;137
Vloz na zaklade kluca;500;ns;136
Odstran na zaklade kluca;500;ns;137
Vloz na zaklade kluca;400;ns;136
Odstran na zaklade kluca;300;ns;137
Vloz na zaklade kluca;300;ns;136
Vloz na zaklade kluca;300;ns;137
Odstran na zaklade kluca;300;ns;138
Vloz na zaklade kluca;500;ns;137
Spristupni na zaklade kluca;400;ns;138
Vloz na zaklade kluca;600;ns;138
Odstran na zaklade kluca;700;ns;139
Vloz na zaklade kluca;500;ns;138
Vloz na zaklade kluca;400;ns;139
Odstran na zaklade kluca;400;ns;140
Vloz na zaklade kluca;500;ns;139
Spristupni na zaklade kluca;400;ns;140
Odstran na zaklade kluca;500;ns;140
Vloz na zaklade kluca;500;ns;139
Odstran na zaklade kluca;500;ns;140
Odstran na zaklade kluca;500;ns;139
Vloz na zaklade kluca;700;ns;138
Odstran na zaklade kluca;700;ns;139
Spristupni na zaklade kluca;400;ns;138
Odstran na zaklade kluca;500;ns;138
Vloz na zaklade kluca;500;ns;137
Vloz na zaklade kluca;500;ns;138
Vloz na zaklade kluca;400;ns;139
Vloz na zaklade kluca;400;ns;140
Odstran na zaklade kluca;400;ns;141
Vloz na zaklade kluca;500;ns;140
Odstran na zaklade kluca;600;ns;141
Odstran na zaklade kluca;500;ns;140
